Name,Detailed,Total
Candidat_723198,"[10, 10, 10, 10, 40, 20]",100
Candidat_723197,"[10, 10, 10, 10, 40, 20]",100
Candidat_723196,"[10, 10, 10, 10, 40, 20]",100
Candidat_723195,"[10, 10, 10, 10, 40, 20]",100
Candidat_723194,"[10, 10, 10, 10, 40, 20]",100
Candidat_723193,"[10, 10, 10, 10, 40, 20]",100
Candidat_723192,"[10, 10, 10, 10, 40, 20]",100
Candidat_723191,"[10, 10, 10, 10, 40, 20]",100
Candidat_723190,"[10, 10, 10, 10, 40, 20]",100
Candidat_723189,"[10, 10, 10, 10, 40, 20]",100
Candidat_723154,"[10, 10, 10, 10, 40, 20]",100
Candidat_723152,"[10, 10, 10, 10, 40, 20]",100
Candidat_721526,"[10, 10, 10, 10, 40, 20]",100
Candidat_722322,"[10, 10, 10, 10, 40, 20]",100
Candidat_722336,"[10, 10, 10, 10, 40, 20]",100
Candidat_722335,"[10, 10, 10, 10, 40, 20]",100
Candidat_722334,"[10, 10, 10, 10, 40, 20]",100
Candidat_722333,"[10, 10, 10, 10, 40, 20]",100
Candidat_722332,"[10, 10, 10, 10, 40, 20]",100
Candidat_722331,"[10, 10, 10, 10, 40, 20]",100
Candidat_722330,"[10, 10, 10, 10, 40, 20]",100
Candidat_722329,"[10, 10, 10, 10, 40, 20]",100
Candidat_722328,"[10, 10, 10, 10, 40, 20]",100
Candidat_722327,"[10, 10, 10, 10, 40, 20]",100
Candidat_722326,"[10, 10, 10, 10, 40, 20]",100
Candidat_722325,"[10, 10, 10, 10, 40, 20]",100
Candidat_722324,"[10, 10, 10, 10, 40, 20]",100
Candidat_722323,"[10, 10, 10, 10, 40, 20]",100
Candidat_722321,"[10, 10, 10, 10, 40, 20]",100
Candidat_722338,"[10, 10, 10, 10, 40, 20]",100
Candidat_722320,"[10, 10, 10, 10, 40, 20]",100
Candidat_722319,"[10, 10, 10, 10, 40, 20]",100
Candidat_722318,"[10, 10, 10, 10, 40, 20]",100
Candidat_722317,"[10, 10, 10, 10, 40, 20]",100
Candidat_722316,"[10, 10, 10, 10, 40, 20]",100
Candidat_722315,"[10, 10, 10, 10, 40, 20]",100
Candidat_722314,"[10, 10, 10, 10, 40, 20]",100
Candidat_722313,"[10, 10, 10, 10, 40, 20]",100
Candidat_722312,"[10, 10, 10, 10, 40, 20]",100
Candidat_722311,"[10, 10, 10, 10, 40, 20]",100
Candidat_721530,"[10, 10, 10, 10, 40, 20]",100
Candidat_721529,"[10, 10, 10, 10, 40, 20]",100
Candidat_721528,"[10, 10, 10, 10, 40, 20]",100
Candidat_721527,"[10, 10, 10, 10, 40, 20]",100
Candidat_722337,"[10, 10, 10, 10, 40, 20]",100
Candidat_722339,"[10, 10, 10, 10, 40, 20]",100
Candidat_723151,"[10, 10, 10, 10, 40, 20]",100
Candidat_722356,"[10, 10, 10, 10, 40, 20]",100
Candidat_722370,"[10, 10, 10, 10, 40, 20]",100
Candidat_722369,"[10, 10, 10, 10, 40, 20]",100
Candidat_722368,"[10, 10, 10, 10, 40, 20]",100
Candidat_722367,"[10, 10, 10, 10, 40, 20]",100
Candidat_722366,"[10, 10, 10, 10, 40, 20]",100
Candidat_722365,"[10, 10, 10, 10, 40, 20]",100
Candidat_722364,"[10, 10, 10, 10, 40, 20]",100
Candidat_722363,"[10, 10, 10, 10, 40, 20]",100
Candidat_722362,"[10, 10, 10, 10, 40, 20]",100
Candidat_722361,"[10, 10, 10, 10, 40, 20]",100
Candidat_722360,"[10, 10, 10, 10, 40, 20]",100
Candidat_722359,"[10, 10, 10, 10, 40, 20]",100
Candidat_722358,"[10, 10, 10, 10, 40, 20]",100
Candidat_722357,"[10, 10, 10, 10, 40, 20]",100
Candidat_722355,"[10, 10, 10, 10, 40, 20]",100
Candidat_722340,"[10, 10, 10, 10, 40, 20]",100
Candidat_722354,"[10, 10, 10, 10, 40, 20]",100
Candidat_722353,"[10, 10, 10, 10, 40, 20]",100
Candidat_722352,"[10, 10, 10, 10, 40, 20]",100
Candidat_722351,"[10, 10, 10, 10, 40, 20]",100
Candidat_722350,"[10, 10, 10, 10, 40, 20]",100
Candidat_722349,"[10, 10, 10, 10, 40, 20]",100
Candidat_722348,"[10, 10, 10, 10, 40, 20]",100
Candidat_722347,"[10, 10, 10, 10, 40, 20]",100
Candidat_722346,"[10, 10, 10, 10, 40, 20]",100
Candidat_722345,"[10, 10, 10, 10, 40, 20]",100
Candidat_722344,"[10, 10, 10, 10, 40, 20]",100
Candidat_722343,"[10, 10, 10, 10, 40, 20]",100
Candidat_722342,"[10, 10, 10, 10, 40, 20]",100
Candidat_722341,"[10, 10, 10, 10, 40, 20]",100
Candidat_727392,"[10, 10, 10, 10, 40, 20]",100
Candidat_727394,"[10, 10, 10, 10, 40, 20]",100
Candidat_703860,"[10, 10, 10, 10, 40, 20]",100
Candidat_732439,"[10, 10, 10, 10, 40, 20]",100
Candidat_732433,"[10, 10, 10, 10, 40, 20]",100
Candidat_732434,"[10, 10, 10, 10, 40, 20]",100
Candidat_732435,"[10, 10, 10, 10, 40, 20]",100
Candidat_732436,"[10, 10, 10, 10, 40, 20]",100
Candidat_732437,"[10, 10, 10, 10, 40, 20]",100
Candidat_732438,"[10, 10, 10, 10, 40, 20]",100
Candidat_732440,"[10, 10, 10, 10, 40, 20]",100
Candidat_727395,"[10, 10, 10, 10, 40, 20]",100
Candidat_732441,"[10, 10, 10, 10, 40, 20]",100
Candidat_732442,"[10, 10, 10, 10, 40, 20]",100
Candidat_732443,"[10, 10, 10, 10, 40, 20]",100
Candidat_732444,"[10, 10, 10, 10, 40, 20]",100
Candidat_732445,"[10, 10, 10, 10, 40, 20]",100
Candidat_732446,"[10, 10, 10, 10, 40, 20]",100
Candidat_732432,"[10, 10, 10, 10, 40, 20]",100
Candidat_732431,"[10, 10, 10, 10, 40, 20]",100
Candidat_732430,"[10, 10, 10, 10, 40, 20]",100
Candidat_732429,"[10, 10, 10, 10, 40, 20]",100
Candidat_732428,"[10, 10, 10, 10, 40, 20]",100
Candidat_732427,"[10, 10, 10, 10, 40, 20]",100
Candidat_732426,"[10, 10, 10, 10, 40, 20]",100
Candidat_732425,"[10, 10, 10, 10, 40, 20]",100
Candidat_732424,"[10, 10, 10, 10, 40, 20]",100
Candidat_732423,"[10, 10, 10, 10, 40, 20]",100
Candidat_732422,"[10, 10, 10, 10, 40, 20]",100
Candidat_732421,"[10, 10, 10, 10, 40, 20]",100
Candidat_732420,"[10, 10, 10, 10, 40, 20]",100
Candidat_732419,"[10, 10, 10, 10, 40, 20]",100
Candidat_732418,"[10, 10, 10, 10, 40, 20]",100
Candidat_732417,"[10, 10, 10, 10, 40, 20]",100
Candidat_732416,"[10, 10, 10, 10, 40, 20]",100
Candidat_732447,"[10, 10, 10, 10, 40, 20]",100
Candidat_732448,"[10, 10, 10, 10, 40, 20]",100
Candidat_732449,"[10, 10, 10, 10, 40, 20]",100
Candidat_733246,"[10, 10, 10, 10, 40, 20]",100
Candidat_733260,"[10, 10, 10, 10, 40, 20]",100
Candidat_733259,"[10, 10, 10, 10, 40, 20]",100
Candidat_733258,"[10, 10, 10, 10, 40, 20]",100
Candidat_733257,"[10, 10, 10, 10, 40, 20]",100
Candidat_733256,"[10, 10, 10, 10, 40, 20]",100
Candidat_733255,"[10, 10, 10, 10, 40, 20]",100
Candidat_733254,"[10, 10, 10, 10, 40, 20]",100
Candidat_733253,"[10, 10, 10, 10, 40, 20]",100
Candidat_733252,"[10, 10, 10, 10, 40, 20]",100
Candidat_733251,"[10, 10, 10, 10, 40, 20]",100
Candidat_733250,"[10, 10, 10, 10, 40, 20]",100
Candidat_733249,"[10, 10, 10, 10, 40, 20]",100
Candidat_733248,"[10, 10, 10, 10, 40, 20]",100
Candidat_733247,"[10, 10, 10, 10, 40, 20]",100
Candidat_733245,"[10, 10, 10, 10, 40, 20]",100
Candidat_732450,"[10, 10, 10, 10, 40, 20]",100
Candidat_733244,"[10, 10, 10, 10, 40, 20]",100
Candidat_733243,"[10, 10, 10, 10, 40, 20]",100
Candidat_733242,"[10, 10, 10, 10, 40, 20]",100
Candidat_733241,"[10, 10, 10, 10, 40, 20]",100
Candidat_733240,"[10, 10, 10, 10, 40, 20]",100
Candidat_733239,"[10, 10, 10, 10, 40, 20]",100
Candidat_733238,"[10, 10, 10, 10, 40, 20]",100
Candidat_733237,"[10, 10, 10, 10, 40, 20]",100
Candidat_733236,"[10, 10, 10, 10, 40, 20]",100
Candidat_733235,"[10, 10, 10, 10, 40, 20]",100
Candidat_733234,"[10, 10, 10, 10, 40, 20]",100
Candidat_733233,"[10, 10, 10, 10, 40, 20]",100
Candidat_733232,"[10, 10, 10, 10, 40, 20]",100
Candidat_733231,"[10, 10, 10, 10, 40, 20]",100
Candidat_732415,"[10, 10, 10, 10, 40, 20]",100
Candidat_732414,"[10, 10, 10, 10, 40, 20]",100
Candidat_732413,"[10, 10, 10, 10, 40, 20]",100
Candidat_731583,"[10, 10, 10, 10, 40, 20]",100
Candidat_731597,"[10, 10, 10, 10, 40, 20]",100
Candidat_731596,"[10, 10, 10, 10, 40, 20]",100
Candidat_731595,"[10, 10, 10, 10, 40, 20]",100
Candidat_731594,"[10, 10, 10, 10, 40, 20]",100
Candidat_731593,"[10, 10, 10, 10, 40, 20]",100
Candidat_731592,"[10, 10, 10, 10, 40, 20]",100
Candidat_731591,"[10, 10, 10, 10, 40, 20]",100
Candidat_731590,"[10, 10, 10, 10, 40, 20]",100
Candidat_731589,"[10, 10, 10, 10, 40, 20]",100
Candidat_731588,"[10, 10, 10, 10, 40, 20]",100
Candidat_731587,"[10, 10, 10, 10, 40, 20]",100
Candidat_731586,"[10, 10, 10, 10, 40, 20]",100
Candidat_731585,"[10, 10, 10, 10, 40, 20]",100
Candidat_731584,"[10, 10, 10, 10, 40, 20]",100
Candidat_731582,"[10, 10, 10, 10, 40, 20]",100
Candidat_731599,"[10, 10, 10, 10, 40, 20]",100
Candidat_731581,"[10, 10, 10, 10, 40, 20]",100
Candidat_731580,"[10, 10, 10, 10, 40, 20]",100
Candidat_731579,"[10, 10, 10, 10, 40, 20]",100
Candidat_731578,"[10, 10, 10, 10, 40, 20]",100
Candidat_731577,"[10, 10, 10, 10, 40, 20]",100
Candidat_731576,"[10, 10, 10, 10, 40, 20]",100
Candidat_731575,"[10, 10, 10, 10, 40, 20]",100
Candidat_731574,"[10, 10, 10, 10, 40, 20]",100
Candidat_731573,"[10, 10, 10, 10, 40, 20]",100
Candidat_731572,"[10, 10, 10, 10, 40, 20]",100
Candidat_731571,"[10, 10, 10, 10, 40, 20]",100
Candidat_731570,"[10, 10, 10, 10, 40, 20]",100
Candidat_731569,"[10, 10, 10, 10, 40, 20]",100
Candidat_731568,"[10, 10, 10, 10, 40, 20]",100
Candidat_731598,"[10, 10, 10, 10, 40, 20]",100
Candidat_731600,"[10, 10, 10, 10, 40, 20]",100
Candidat_732412,"[10, 10, 10, 10, 40, 20]",100
Candidat_732397,"[10, 10, 10, 10, 40, 20]",100
Candidat_732411,"[10, 10, 10, 10, 40, 20]",100
Candidat_732410,"[10, 10, 10, 10, 40, 20]",100
Candidat_732409,"[10, 10, 10, 10, 40, 20]",100
Candidat_732408,"[10, 10, 10, 10, 40, 20]",100
Candidat_732407,"[10, 10, 10, 10, 40, 20]",100
Candidat_732406,"[10, 10, 10, 10, 40, 20]",100
Candidat_732405,"[10, 10, 10, 10, 40, 20]",100
Candidat_732404,"[10, 10, 10, 10, 40, 20]",100
Candidat_732403,"[10, 10, 10, 10, 40, 20]",100
Candidat_732402,"[10, 10, 10, 10, 40, 20]",100
Candidat_732401,"[10, 10, 10, 10, 40, 20]",100
Candidat_732400,"[10, 10, 10, 10, 40, 20]",100
Candidat_732399,"[10, 10, 10, 10, 40, 20]",100
Candidat_732398,"[10, 10, 10, 10, 40, 20]",100
Candidat_732396,"[10, 10, 10, 10, 40, 20]",100
Candidat_731601,"[10, 10, 10, 10, 40, 20]",100
Candidat_732395,"[10, 10, 10, 10, 40, 20]",100
Candidat_732394,"[10, 10, 10, 10, 40, 20]",100
Candidat_732393,"[10, 10, 10, 10, 40, 20]",100
Candidat_732392,"[10, 10, 10, 10, 40, 20]",100
Candidat_732391,"[10, 10, 10, 10, 40, 20]",100
Candidat_731610,"[10, 10, 10, 10, 40, 20]",100
Candidat_731609,"[10, 10, 10, 10, 40, 20]",100
Candidat_731608,"[10, 10, 10, 10, 40, 20]",100
Candidat_731607,"[10, 10, 10, 10, 40, 20]",100
Candidat_731606,"[10, 10, 10, 10, 40, 20]",100
Candidat_731605,"[10, 10, 10, 10, 40, 20]",100
Candidat_731604,"[10, 10, 10, 10, 40, 20]",100
Candidat_731603,"[10, 10, 10, 10, 40, 20]",100
Candidat_731602,"[10, 10, 10, 10, 40, 20]",100
Candidat_733261,"[10, 10, 10, 10, 40, 20]",100
Candidat_733262,"[10, 10, 10, 10, 40, 20]",100
Candidat_733263,"[10, 10, 10, 10, 40, 20]",100
Candidat_845848,"[10, 10, 10, 10, 40, 20]",100
Candidat_846642,"[10, 10, 10, 10, 40, 20]",100
Candidat_846641,"[10, 10, 10, 10, 40, 20]",100
Candidat_846640,"[10, 10, 10, 10, 40, 20]",100
Candidat_846639,"[10, 10, 10, 10, 40, 20]",100
Candidat_846638,"[10, 10, 10, 10, 40, 20]",100
Candidat_846637,"[10, 10, 10, 10, 40, 20]",100
Candidat_846636,"[10, 10, 10, 10, 40, 20]",100
Candidat_846635,"[10, 10, 10, 10, 40, 20]",100
Candidat_846634,"[10, 10, 10, 10, 40, 20]",100
Candidat_846633,"[10, 10, 10, 10, 40, 20]",100
Candidat_846632,"[10, 10, 10, 10, 40, 20]",100
Candidat_846631,"[10, 10, 10, 10, 40, 20]",100
Candidat_845850,"[10, 10, 10, 10, 40, 20]",100
Candidat_845849,"[10, 10, 10, 10, 40, 20]",100
Candidat_845847,"[10, 10, 10, 10, 40, 20]",100
Candidat_846644,"[10, 10, 10, 10, 40, 20]",100
Candidat_845846,"[10, 10, 10, 10, 40, 20]",100
Candidat_845845,"[10, 10, 10, 10, 40, 20]",100
Candidat_845844,"[10, 10, 10, 10, 40, 20]",100
Candidat_845843,"[10, 10, 10, 10, 40, 20]",100
Candidat_845842,"[10, 10, 10, 10, 40, 20]",100
Candidat_845841,"[10, 10, 10, 10, 40, 20]",100
Candidat_845840,"[10, 10, 10, 10, 40, 20]",100
Candidat_845839,"[10, 10, 10, 10, 40, 20]",100
Candidat_845838,"[10, 10, 10, 10, 40, 20]",100
Candidat_845837,"[10, 10, 10, 10, 40, 20]",100
Candidat_845836,"[10, 10, 10, 10, 40, 20]",100
Candidat_845835,"[10, 10, 10, 10, 40, 20]",100
Candidat_845834,"[10, 10, 10, 10, 40, 20]",100
Candidat_845833,"[10, 10, 10, 10, 40, 20]",100
Candidat_846643,"[10, 10, 10, 10, 40, 20]",100
Candidat_846645,"[10, 10, 10, 10, 40, 20]",100
Candidat_845831,"[10, 10, 10, 10, 40, 20]",100
Candidat_846662,"[10, 10, 10, 10, 40, 20]",100
Candidat_846676,"[10, 10, 10, 10, 40, 20]",100
Candidat_846675,"[10, 10, 10, 10, 40, 20]",100
Candidat_846674,"[10, 10, 10, 10, 40, 20]",100
Candidat_846673,"[10, 10, 10, 10, 40, 20]",100
Candidat_846672,"[10, 10, 10, 10, 40, 20]",100
Candidat_846671,"[10, 10, 10, 10, 40, 20]",100
Candidat_846670,"[10, 10, 10, 10, 40, 20]",100
Candidat_846669,"[10, 10, 10, 10, 40, 20]",100
Candidat_846668,"[10, 10, 10, 10, 40, 20]",100
Candidat_846667,"[10, 10, 10, 10, 40, 20]",100
Candidat_846666,"[10, 10, 10, 10, 40, 20]",100
Candidat_846665,"[10, 10, 10, 10, 40, 20]",100
Candidat_846664,"[10, 10, 10, 10, 40, 20]",100
Candidat_846663,"[10, 10, 10, 10, 40, 20]",100
Candidat_846661,"[10, 10, 10, 10, 40, 20]",100
Candidat_846646,"[10, 10, 10, 10, 40, 20]",100
Candidat_846660,"[10, 10, 10, 10, 40, 20]",100
Candidat_846659,"[10, 10, 10, 10, 40, 20]",100
Candidat_846658,"[10, 10, 10, 10, 40, 20]",100
Candidat_846657,"[10, 10, 10, 10, 40, 20]",100
Candidat_846656,"[10, 10, 10, 10, 40, 20]",100
Candidat_846655,"[10, 10, 10, 10, 40, 20]",100
Candidat_846654,"[10, 10, 10, 10, 40, 20]",100
Candidat_846653,"[10, 10, 10, 10, 40, 20]",100
Candidat_846652,"[10, 10, 10, 10, 40, 20]",100
Candidat_846651,"[10, 10, 10, 10, 40, 20]",100
Candidat_846650,"[10, 10, 10, 10, 40, 20]",100
Candidat_846649,"[10, 10, 10, 10, 40, 20]",100
Candidat_846648,"[10, 10, 10, 10, 40, 20]",100
Candidat_846647,"[10, 10, 10, 10, 40, 20]",100
Candidat_845832,"[10, 10, 10, 10, 40, 20]",100
Candidat_845830,"[10, 10, 10, 10, 40, 20]",100
Candidat_733264,"[10, 10, 10, 10, 40, 20]",100
Candidat_733280,"[10, 10, 10, 10, 40, 20]",100
Candidat_845794,"[10, 10, 10, 10, 40, 20]",100
Candidat_845793,"[10, 10, 10, 10, 40, 20]",100
Candidat_845792,"[10, 10, 10, 10, 40, 20]",100
Candidat_845791,"[10, 10, 10, 10, 40, 20]",100
Candidat_733290,"[10, 10, 10, 10, 40, 20]",100
Candidat_733289,"[10, 10, 10, 10, 40, 20]",100
Candidat_733288,"[10, 10, 10, 10, 40, 20]",100
Candidat_733287,"[10, 10, 10, 10, 40, 20]",100
Candidat_733286,"[10, 10, 10, 10, 40, 20]",100
Candidat_733285,"[10, 10, 10, 10, 40, 20]",100
Candidat_733284,"[10, 10, 10, 10, 40, 20]",100
Candidat_733283,"[10, 10, 10, 10, 40, 20]",100
Candidat_733282,"[10, 10, 10, 10, 40, 20]",100
Candidat_733281,"[10, 10, 10, 10, 40, 20]",100
Candidat_733279,"[10, 10, 10, 10, 40, 20]",100
Candidat_845796,"[10, 10, 10, 10, 40, 20]",100
Candidat_733278,"[10, 10, 10, 10, 40, 20]",100
Candidat_733277,"[10, 10, 10, 10, 40, 20]",100
Candidat_733276,"[10, 10, 10, 10, 40, 20]",100
Candidat_733275,"[10, 10, 10, 10, 40, 20]",100
Candidat_733274,"[10, 10, 10, 10, 40, 20]",100
Candidat_733273,"[10, 10, 10, 10, 40, 20]",100
Candidat_733272,"[10, 10, 10, 10, 40, 20]",100
Candidat_733271,"[10, 10, 10, 10, 40, 20]",100
Candidat_733270,"[10, 10, 10, 10, 40, 20]",100
Candidat_733269,"[10, 10, 10, 10, 40, 20]",100
Candidat_733268,"[10, 10, 10, 10, 40, 20]",100
Candidat_733267,"[10, 10, 10, 10, 40, 20]",100
Candidat_733266,"[10, 10, 10, 10, 40, 20]",100
Candidat_733265,"[10, 10, 10, 10, 40, 20]",100
Candidat_845795,"[10, 10, 10, 10, 40, 20]",100
Candidat_845797,"[10, 10, 10, 10, 40, 20]",100
Candidat_845829,"[10, 10, 10, 10, 40, 20]",100
Candidat_845814,"[10, 10, 10, 10, 40, 20]",100
Candidat_845828,"[10, 10, 10, 10, 40, 20]",100
Candidat_845827,"[10, 10, 10, 10, 40, 20]",100
Candidat_845826,"[10, 10, 10, 10, 40, 20]",100
Candidat_845825,"[10, 10, 10, 10, 40, 20]",100
Candidat_845824,"[10, 10, 10, 10, 40, 20]",100
Candidat_845823,"[10, 10, 10, 10, 40, 20]",100
Candidat_845822,"[10, 10, 10, 10, 40, 20]",100
Candidat_845821,"[10, 10, 10, 10, 40, 20]",100
Candidat_845820,"[10, 10, 10, 10, 40, 20]",100
Candidat_845819,"[10, 10, 10, 10, 40, 20]",100
Candidat_845818,"[10, 10, 10, 10, 40, 20]",100
Candidat_845817,"[10, 10, 10, 10, 40, 20]",100
Candidat_845816,"[10, 10, 10, 10, 40, 20]",100
Candidat_845815,"[10, 10, 10, 10, 40, 20]",100
Candidat_845813,"[10, 10, 10, 10, 40, 20]",100
Candidat_845798,"[10, 10, 10, 10, 40, 20]",100
Candidat_845812,"[10, 10, 10, 10, 40, 20]",100
Candidat_845811,"[10, 10, 10, 10, 40, 20]",100
Candidat_845810,"[10, 10, 10, 10, 40, 20]",100
Candidat_845809,"[10, 10, 10, 10, 40, 20]",100
Candidat_845808,"[10, 10, 10, 10, 40, 20]",100
Candidat_845807,"[10, 10, 10, 10, 40, 20]",100
Candidat_845806,"[10, 10, 10, 10, 40, 20]",100
Candidat_845805,"[10, 10, 10, 10, 40, 20]",100
Candidat_845804,"[10, 10, 10, 10, 40, 20]",100
Candidat_845803,"[10, 10, 10, 10, 40, 20]",100
Candidat_845802,"[10, 10, 10, 10, 40, 20]",100
Candidat_845801,"[10, 10, 10, 10, 40, 20]",100
Candidat_845800,"[10, 10, 10, 10, 40, 20]",100
Candidat_845799,"[10, 10, 10, 10, 40, 20]",100
Candidat_731567,"[10, 10, 10, 10, 40, 20]",100
Candidat_731566,"[10, 10, 10, 10, 40, 20]",100
Candidat_731565,"[10, 10, 10, 10, 40, 20]",100
Candidat_729039,"[10, 10, 10, 10, 40, 20]",100
Candidat_729053,"[10, 10, 10, 10, 40, 20]",100
Candidat_729052,"[10, 10, 10, 10, 40, 20]",100
Candidat_729051,"[10, 10, 10, 10, 40, 20]",100
Candidat_729050,"[10, 10, 10, 10, 40, 20]",100
Candidat_729049,"[10, 10, 10, 10, 40, 20]",100
Candidat_729048,"[10, 10, 10, 10, 40, 20]",100
Candidat_729047,"[10, 10, 10, 10, 40, 20]",100
Candidat_729046,"[10, 10, 10, 10, 40, 20]",100
Candidat_729045,"[10, 10, 10, 10, 40, 20]",100
Candidat_729044,"[10, 10, 10, 10, 40, 20]",100
Candidat_729043,"[10, 10, 10, 10, 40, 20]",100
Candidat_729042,"[10, 10, 10, 10, 40, 20]",100
Candidat_729041,"[10, 10, 10, 10, 40, 20]",100
Candidat_729040,"[10, 10, 10, 10, 40, 20]",100
Candidat_729038,"[10, 10, 10, 10, 40, 20]",100
Candidat_729055,"[10, 10, 10, 10, 40, 20]",100
Candidat_729037,"[10, 10, 10, 10, 40, 20]",100
Candidat_729036,"[10, 10, 10, 10, 40, 20]",100
Candidat_729035,"[10, 10, 10, 10, 40, 20]",100
Candidat_729034,"[10, 10, 10, 10, 40, 20]",100
Candidat_729033,"[10, 10, 10, 10, 40, 20]",100
Candidat_729032,"[10, 10, 10, 10, 40, 20]",100
Candidat_729031,"[10, 10, 10, 10, 40, 20]",100
Candidat_728250,"[10, 10, 10, 10, 40, 20]",100
Candidat_728249,"[10, 10, 10, 10, 40, 20]",100
Candidat_728248,"[10, 10, 10, 10, 40, 20]",100
Candidat_728247,"[10, 10, 10, 10, 40, 20]",100
Candidat_728246,"[10, 10, 10, 10, 40, 20]",100
Candidat_728245,"[10, 10, 10, 10, 40, 20]",100
Candidat_728244,"[10, 10, 10, 10, 40, 20]",100
Candidat_729054,"[10, 10, 10, 10, 40, 20]",100
Candidat_729056,"[10, 10, 10, 10, 40, 20]",100
Candidat_728242,"[10, 10, 10, 10, 40, 20]",100
Candidat_729073,"[10, 10, 10, 10, 40, 20]",100
Candidat_729087,"[10, 10, 10, 10, 40, 20]",100
Candidat_729086,"[10, 10, 10, 10, 40, 20]",100
Candidat_729085,"[10, 10, 10, 10, 40, 20]",100
Candidat_729084,"[10, 10, 10, 10, 40, 20]",100
Candidat_729083,"[10, 10, 10, 10, 40, 20]",100
Candidat_729082,"[10, 10, 10, 10, 40, 20]",100
Candidat_729081,"[10, 10, 10, 10, 40, 20]",100
Candidat_729080,"[10, 10, 10, 10, 40, 20]",100
Candidat_729079,"[10, 10, 10, 10, 40, 20]",100
Candidat_729078,"[10, 10, 10, 10, 40, 20]",100
Candidat_729077,"[10, 10, 10, 10, 40, 20]",100
Candidat_729076,"[10, 10, 10, 10, 40, 20]",100
Candidat_729075,"[10, 10, 10, 10, 40, 20]",100
Candidat_729074,"[10, 10, 10, 10, 40, 20]",100
Candidat_729072,"[10, 10, 10, 10, 40, 20]",100
Candidat_729057,"[10, 10, 10, 10, 40, 20]",100
Candidat_729071,"[10, 10, 10, 10, 40, 20]",100
Candidat_729070,"[10, 10, 10, 10, 40, 20]",100
Candidat_729069,"[10, 10, 10, 10, 40, 20]",100
Candidat_729068,"[10, 10, 10, 10, 40, 20]",100
Candidat_729067,"[10, 10, 10, 10, 40, 20]",100
Candidat_729066,"[10, 10, 10, 10, 40, 20]",100
Candidat_729065,"[10, 10, 10, 10, 40, 20]",100
Candidat_729064,"[10, 10, 10, 10, 40, 20]",100
Candidat_729063,"[10, 10, 10, 10, 40, 20]",100
Candidat_729062,"[10, 10, 10, 10, 40, 20]",100
Candidat_729061,"[10, 10, 10, 10, 40, 20]",100
Candidat_729060,"[10, 10, 10, 10, 40, 20]",100
Candidat_729059,"[10, 10, 10, 10, 40, 20]",100
Candidat_729058,"[10, 10, 10, 10, 40, 20]",100
Candidat_728243,"[10, 10, 10, 10, 40, 20]",100
Candidat_728241,"[10, 10, 10, 10, 40, 20]",100
Candidat_729089,"[10, 10, 10, 10, 40, 20]",100
Candidat_728191,"[10, 10, 10, 10, 40, 20]",100
Candidat_728205,"[10, 10, 10, 10, 40, 20]",100
Candidat_728204,"[10, 10, 10, 10, 40, 20]",100
Candidat_728203,"[10, 10, 10, 10, 40, 20]",100
Candidat_728202,"[10, 10, 10, 10, 40, 20]",100
Candidat_728201,"[10, 10, 10, 10, 40, 20]",100
Candidat_728200,"[10, 10, 10, 10, 40, 20]",100
Candidat_728199,"[10, 10, 10, 10, 40, 20]",100
Candidat_728198,"[10, 10, 10, 10, 40, 20]",100
Candidat_728197,"[10, 10, 10, 10, 40, 20]",100
Candidat_728196,"[10, 10, 10, 10, 40, 20]",100
Candidat_728195,"[10, 10, 10, 10, 40, 20]",100
Candidat_728194,"[10, 10, 10, 10, 40, 20]",100
Candidat_728193,"[10, 10, 10, 10, 40, 20]",100
Candidat_728192,"[10, 10, 10, 10, 40, 20]",100
Candidat_727410,"[10, 10, 10, 10, 40, 20]",100
Candidat_728207,"[10, 10, 10, 10, 40, 20]",100
Candidat_727409,"[10, 10, 10, 10, 40, 20]",100
Candidat_727408,"[10, 10, 10, 10, 40, 20]",100
Candidat_727407,"[10, 10, 10, 10, 40, 20]",100
Candidat_727406,"[10, 10, 10, 10, 40, 20]",100
Candidat_727405,"[10, 10, 10, 10, 40, 20]",100
Candidat_727404,"[10, 10, 10, 10, 40, 20]",100
Candidat_727403,"[10, 10, 10, 10, 40, 20]",100
Candidat_727402,"[10, 10, 10, 10, 40, 20]",100
Candidat_727401,"[10, 10, 10, 10, 40, 20]",100
Candidat_727400,"[10, 10, 10, 10, 40, 20]",100
Candidat_727399,"[10, 10, 10, 10, 40, 20]",100
Candidat_727398,"[10, 10, 10, 10, 40, 20]",100
Candidat_727397,"[10, 10, 10, 10, 40, 20]",100
Candidat_727396,"[10, 10, 10, 10, 40, 20]",100
Candidat_728206,"[10, 10, 10, 10, 40, 20]",100
Candidat_728208,"[10, 10, 10, 10, 40, 20]",100
Candidat_728240,"[10, 10, 10, 10, 40, 20]",100
Candidat_728225,"[10, 10, 10, 10, 40, 20]",100
Candidat_728239,"[10, 10, 10, 10, 40, 20]",100
Candidat_728238,"[10, 10, 10, 10, 40, 20]",100
Candidat_728237,"[10, 10, 10, 10, 40, 20]",100
Candidat_728236,"[10, 10, 10, 10, 40, 20]",100
Candidat_728235,"[10, 10, 10, 10, 40, 20]",100
Candidat_728234,"[10, 10, 10, 10, 40, 20]",100
Candidat_728233,"[10, 10, 10, 10, 40, 20]",100
Candidat_728232,"[10, 10, 10, 10, 40, 20]",100
Candidat_728231,"[10, 10, 10, 10, 40, 20]",100
